,Annisha,Conard,Habib,Ivana,Jinna,Joyceann,Katrice,Khaleel,Krystol,Lenell,Liza,Luci,Madina,Martinez,Ranardo,Sandra,Shalia,Shaquala,Umair,Wanisha
89,30.638200131987432,,36.785913951804986,28.910011456145394,30.76070665084767,23.081091641805617,47.16422910067928,19.577291163400076,48.2117019226467,20.180483302693197,21.524546911263815,23.042876273155688,24.105857894190187,35.6840702980557,17.7425272542589,40.37782244922156,11.519409699205035,42.44863661587566,22.987279459551875,
90,33.00422083162513,,38.46946818750314,31.46788084119527,33.760706650847666,24.081091641805617,47.695671795584744,23.171199115599094,48.62686316824714,23.707430036715063,24.902287230488998,26.25206468819729,27.197043206061696,37.489941766505396,21.54011496025502,41.66263380864525,16.007834545145286,43.50356394633941,26.202639756027548,
91,33.00422083162513,,38.46946818750314,31.46788084119527,23.399315510644023,24.081091641805617,47.695671795584744,23.171199115599094,48.62686316824714,23.707430036715063,24.902287230488998,26.25206468819729,27.197043206061696,37.489941766505396,21.54011496025502,41.66263380864525,16.007834545145286,11.316841931931721,26.202639756027548,
92,34.68273691084107,,39.57308815386023,33.30800641967346,26.088183431935416,26.698242690625868,47.82877602032116,25.884062881954968,48.66201422350888,26.36388701083074,27.433055702073627,28.64084840353362,29.486423465107787,38.69659932571151,24.42455448148399,42.43036074331098,19.474221469444867,16.31684193193172,34.20263975602755,
93,34.68273691084107,,39.57308815386023,33.30800641967346,26.088183431935416,26.698242690625868,47.82877602032116,8.404414476279062,48.66201422350888,26.36388701083074,27.433055702073627,28.64084840353362,29.486423465107787,38.69659932571151,24.42455448148399,42.43036074331098,19.474221469444867,16.31684193193172,34.20263975602755,
94,36.68146172116525,,41.023326214632135,35.4609167723321,29.050846918081138,29.592483807251394,48.353081529794814,12.404414476279062,49.09286629968946,29.29562843180904,30.244882452092458,31.31721284010362,32.06795080430419,40.24514167680539,27.573805472320036,43.5601359012577,23.178686580503975,21.31684193193172,36.255210786148076,
95,36.68146172116525,,41.023326214632135,26.882911921791113,29.050846918081138,29.592483807251394,48.353081529794814,12.404414476279062,49.09286629968946,29.29562843180904,30.244882452092458,31.31721284010362,32.06795080430419,14.209710524983132,27.573805472320036,43.5601359012577,23.178686580503975,21.31684193193172,1.401764234395241,
96,38.36498996024197,,42.225585816571666,30.882911921791113,31.580181283149347,32.061781096573355,48.74288340616844,16.778902200351702,49.400667641841494,31.79783029062666,32.641865414897495,31.31721284010362,34.262857994685405,18.384092425786463,30.266860682353858,44.481205949171354,26.35891334605341,24.703442580850343,6.995827211167796,
97,38.36498996024197,,42.225585816571666,18.68568883347354,31.580181283149347,32.061781096573355,48.74288340616844,16.778902200351702,49.400667641841494,31.79783029062666,32.641865414897495,31.31721284010362,34.262857994685405,18.384092425786463,30.266860682353858,44.481205949171354,26.35891334605341,24.703442580850343,6.995827211167796,
98,40.034577029104405,,43.45739404810703,22.586843745046288,34.019143278753816,34.446131261718534,49.23565158599512,20.896280427273624,49.81884525880652,34.212111606619814,34.96043593154327,33.78599458984306,36.397613299041645,20.384092425786463,32.85474890257499,45.45723429701803,30.35891334605341,27.92220406485726,12.222573875924649,
99,40.034577029104405,,43.45739404810703,22.586843745046288,34.019143278753816,34.446131261718534,49.23565158599512,20.896280427273624,49.81884525880652,34.212111606619814,19.184605088019964,33.78599458984306,22.747146547489898,20.384092425786463,32.85474890257499,45.45723429701803,13.568399899667792,27.92220406485726,12.222573875924649,
100,41.555805990144606,,44.588361121445516,26.09742395967372,36.22623844816074,35.446131261718534,49.70779474854799,24.599614863938164,50.224493992243396,36.39720496188315,22.184605088019964,36.01967284766644,26.239449397613704,24.145825384840258,35.19460569632643,46.36018408917878,18.10724277037343,30.824458512019337,16.91486479881309,
101,41.555805990144606,,44.588361121445516,26.09742395967372,36.22623844816074,35.446131261718534,49.70779474854799,24.599614863938164,50.224493992243396,36.39720496188315,22.184605088019964,36.01967284766644,11.065270993702551,24.145825384840258,35.19460569632643,46.36018408917878,18.10724277037343,30.824458512019337,16.91486479881309,
102,43.18245832157774,,9.05981073028762,29.55349951788886,39.22623844816074,37.79583344624973,50.3696994401769,28.232948737002992,33.642006516693755,38.63435226751221,26.10374345008381,38.3014992159065,11.065270993702551,27.832863003322593,37.574074690252736,47.41826198201343,22.508916841103616,33.72111285869914,21.457650918137745,
103,43.18245832157774,,9.05981073028762,29.55349951788886,39.22623844816074,37.79583344624973,50.3696994401769,28.232948737002992,33.642006516693755,38.63435226751221,14.57417743315673,38.3014992159065,11.065270993702551,27.832863003322593,25.168688356942525,47.41826198201343,22.508916841103616,33.72111285869914,21.457650918137745,
104,45.55745832157774,,11.43481073028762,31.92849951788886,41.60123844816074,40.17083344624973,52.7446994401769,30.607948737002992,36.017006516693755,41.00935226751221,17.57417743315673,40.6764992159065,11.065270993702551,30.207863003322593,27.543688356942525,49.79326198201343,24.883916841103616,36.09611285869914,23.832650918137745,
105,45.55745832157774,,11.43481073028762,31.92849951788886,41.60123844816074,40.17083344624973,52.7446994401769,30.607948737002992,36.017006516693755,41.00935226751221,17.57417743315673,40.6764992159065,11.065270993702551,30.207863003322593,27.543688356942525,49.79326198201343,24.883916841103616,18.467797545400444,6.066294878069563,
106,47.30745832157774,,13.18481073028762,33.67849951788886,43.35123844816074,41.92083344624973,54.4946994401769,32.35794873700299,37.767006516693755,42.75935226751221,19.32417743315673,42.4264992159065,12.815270993702551,31.957863003322593,29.293688356942525,51.54326198201343,26.633916841103616,23.467797545400444,14.066294878069563,
107,47.30745832157774,,13.18481073028762,33.67849951788886,43.35123844816074,41.92083344624973,54.4946994401769,32.35794873700299,37.767006516693755,42.75935226751221,19.32417743315673,42.4264992159065,12.815270993702551,31.957863003322593,29.293688356942525,51.54326198201343,26.633916841103616,23.467797545400444,14.066294878069563,
108,49.18245832157774,,15.05981073028762,35.55349951788886,45.22623844816074,43.79583344624973,56.3696994401769,36.35794873700299,39.642006516693755,44.63435226751221,21.19917743315673,44.3014992159065,14.690270993702551,33.83286300332259,36.293688356942525,53.41826198201343,28.508916841103616,25.342797545400444,15.941294878069563,
109,49.18245832157774,,15.05981073028762,35.55349951788886,45.22623844816074,43.79583344624973,56.3696994401769,36.35794873700299,39.642006516693755,44.63435226751221,21.19917743315673,44.3014992159065,14.690270993702551,33.83286300332259,36.293688356942525,53.41826198201343,28.508916841103616,25.342797545400444,15.941294878069563,
110,51.24495832157774,,17.12231073028762,37.61599951788886,47.28873844816074,45.85833344624973,58.4321994401769,38.42044873700299,41.704506516693755,46.69685226751221,23.26167743315673,46.3639992159065,14.690270993702551,35.89536300332259,38.356188356942525,55.48076198201343,30.571416841103616,27.405297545400444,23.941294878069563,
111,51.24495832157774,,17.12231073028762,26.963271696384993,47.28873844816074,45.85833344624973,58.4321994401769,38.42044873700299,41.704506516693755,46.69685226751221,23.26167743315673,46.3639992159065,14.690270993702551,35.89536300332259,38.356188356942525,55.48076198201343,18.981842765192503,27.405297545400444,23.941294878069563,
112,53.30745832157774,,19.18481073028762,29.025771696384993,49.35123844816074,47.92083344624973,60.4946994401769,42.42044873700299,43.767006516693755,48.75935226751221,25.32417743315673,48.4264992159065,16.75277099370255,37.95786300332259,40.418688356942525,57.54326198201343,22.981842765192503,29.467797545400444,26.003794878069563,
113,53.30745832157774,,19.18481073028762,29.025771696384993,49.35123844816074,47.92083344624973,60.4946994401769,42.42044873700299,43.767006516693755,19.208589238977147,25.32417743315673,48.4264992159065,16.75277099370255,37.95786300332259,40.418688356942525,57.54326198201343,22.981842765192503,12.036809012708765,26.003794878069563,
