,Alejandrina,Ashraf,Beau,Carmelo,Didi,Dornell,Gale,Georganna,Janifer,Jolanda,Joshaua,Lasonia,Levina,Marlenne,Nesha,Rashard,Shalandria,Shaylen,Tre,Wilmary
73,,100.0,,100.0,,,45.54217125541901,,100.0,98.30000140854979,,,100.0,,,95.94057692815105,22.250494626462263,,,
74,,100.0,,100.0,,,46.685028398276145,,100.0,98.30000140854979,,,100.0,,,97.08343407100818,23.393351769319406,,,
75,,79.36194080821099,,100.0,,,17.56453237487333,,100.0,98.30000140854979,,,100.0,,,97.08343407100818,23.393351769319406,,,
76,,15.79536708921511,,99.85714285714286,,,17.421675232016188,,38.37064194312646,98.15714426569265,,,99.85714285714286,,,96.94057692815105,23.250494626462263,,,
77,,15.79536708921511,,99.85714285714286,,,17.421675232016188,,38.37064194312646,98.15714426569265,,,99.85714285714286,,,96.94057692815105,23.250494626462263,,,
78,,24.795367089215112,,99.71428571428572,,,17.278818089159046,,38.22778480026932,98.01428712283551,,,99.71428571428572,,,96.7977197852939,23.10763748360512,,,
79,,24.795367089215112,,99.71428571428572,,,17.278818089159046,,38.22778480026932,98.01428712283551,,,99.71428571428572,,,96.7977197852939,23.10763748360512,,,
80,,25.22393851778654,,100.0,,,17.707389517730473,,38.65635622884075,98.44285855140694,,,100.0,,,100.0,23.536208912176548,,,
81,,25.22393851778654,,100.0,,,17.707389517730473,,38.65635622884075,98.44285855140694,,,100.0,,,100.0,23.536208912176548,,,
82,,25.652509946357966,,100.0,,,18.1359609463019,,39.08492765741218,98.87142997997837,,,100.0,,,100.0,23.964780340747975,,,
83,,25.652509946357966,,100.0,,,18.1359609463019,,39.08492765741218,98.87142997997837,,,100.0,,,100.0,,,,
84,,26.4858432796913,,100.0,,,18.969294279635232,,39.91826099074551,99.7047633133117,,,100.0,,,100.0,,,,
85,,,,87.51571801279653,,,18.969294279635232,,39.91826099074551,99.7047633133117,,,100.0,,,100.0,,,,
86,,,,78.03925280716305,,,18.16929427963523,,7.168176733542776,98.9047633133117,,,99.2,,,99.2,,,,
87,,,,78.03925280716305,,,18.16929427963523,,7.168176733542776,98.9047633133117,,,99.2,,,99.2,,,,
88,,,,77.03925280716305,,,25.16929427963523,,6.168176733542776,97.9047633133117,,,98.2,,,98.2,,,,
89,,,,77.03925280716305,,,25.16929427963523,,6.168176733542776,97.9047633133117,,,98.2,,,98.2,,,,
90,,,,76.03925280716305,,,32.16929427963523,,5.168176733542776,96.9047633133117,,,97.2,,,97.2,,,,
91,,,,76.03925280716305,,,32.16929427963523,,5.168176733542776,96.9047633133117,,,97.2,,,97.2,,,,
92,,,,75.03925280716305,,,39.16929427963523,,4.168176733542776,95.9047633133117,,,96.2,,,96.2,,,,
93,,,,75.03925280716305,,,39.16929427963523,,4.168176733542776,95.9047633133117,,,96.2,,,96.2,,,,
94,,,,74.03925280716305,,,46.16929427963523,,3.1681767335427757,94.9047633133117,,,95.2,,,95.2,,,,
95,,,,74.03925280716305,,,46.16929427963523,,3.1681767335427757,94.9047633133117,,,95.2,,,95.2,,,,
96,,,,74.43925280716306,,,46.56929427963523,,3.568176733542778,94.9047633133117,,,95.60000000000001,,,95.60000000000001,,,,
97,,,,74.43925280716306,,,46.56929427963523,,3.568176733542778,94.9047633133117,,,95.60000000000001,,,95.60000000000001,,,,
98,,,,74.83925280716306,,,46.969294279635236,,3.96817673354278,94.9047633133117,,,96.0,,,96.0,,,,
99,,,,74.83925280716306,,,46.969294279635236,,3.96817673354278,94.9047633133117,,,96.0,,,96.0,,,,
100,,,,75.23925280716307,,,47.36929427963524,,4.368176733542782,94.9047633133117,,,96.4,,,96.4,,,,
101,,,,75.23925280716307,,,47.36929427963524,,4.368176733542782,94.9047633133117,,,96.4,,,96.4,,,,
102,,,,74.23925280716307,,,54.36929427963524,,3.368176733542782,93.9047633133117,,,95.4,,,95.4,,,,
103,,,,74.23925280716307,,,,,3.368176733542782,87.14868039940009,,,95.4,,,95.4,,,,
